neighborhood,avg_bedrooms,avg_bathrooms,avg_rooms,house_age,has_garage,has_pool,median_income,population,avg_occupancy,latitude,longitude,price,region
Boston Back Bay,3,2.5,17.513333333333332,67,1,0,5.09,4639,5.3,32.922,-120.0331,178207,Massachusetts
Austin Heights,5,2.0,32.0,6,1,0,15.0,837,3.1,29.2636,-83.842,2239311,Texas
Beverly Hills,5,2.0,28.866666666666667,79,0,1,15.0,2222,5.1,46.2126,-97.5323,1518877,California
Austin Downtown,3,1.0,26.833333333333332,39,1,0,3.3,743,4.7,47.3385,-115.4308,115337,Texas
Phoenix Valley,3,2.0,24.033333333333335,31,1,1,15.0,3693,3.8,37.2297,-88.1794,776084,Arizona
Palo Alto,4,2.0,32.846666666666664,50,1,0,15.0,1880,5.1,37.9536,-104.4421,1589871,California
Austin Heights,3,2.0,19.513333333333332,73,1,0,15.0,2808,1.7,46.4011,-117.6884,1256024,Texas
Denver Park,2,2.0,23.69333333333333,75,1,0,14.22,1354,3.9,42.1914,-92.6698,497600,Colorado
Miami Beach,4,2.5,33.333333333333336,63,1,0,8.88,4199,2.8,28.7257,-107.4034,310757,Florida
Dallas Park Cities,3,2.0,22.28,39,1,0,5.27,2581,3.8,46.895,-109.403,184434,Texas
Phoenix Valley,5,2.0,32.66,12,1,0,15.0,1938,3.3,38.1411,-98.7218,1243865,Arizona
San Diego Coastal,4,1.5,21.033333333333335,16,1,0,3.39,602,4.1,25.4752,-96.4078,118634,California
Beverly Hills,5,4.0,33.333333333333336,67,1,0,15.0,2619,4.0,29.513,-86.3427,1568521,California
Beverly Hills,4,2.0,32.02,11,1,0,15.0,3764,4.2,43.3271,-97.9303,1161435,California
Beverly Hills,4,2.0,23.36,39,0,0,15.0,1005,4.3,27.9386,-95.6569,1262855,California
Dallas Park Cities,3,1.5,25.12,33,0,0,3.02,2789,4.9,44.5799,-93.6256,105871,Texas
Boston Back Bay,6,2.5,33.333333333333336,57,0,0,15.0,4670,2.1,43.0855,-74.0004,552123,Massachusetts
Nashville Hills,5,2.0,32.08,28,1,0,4.9,4402,4.8,25.8109,-119.431,171333,Tennessee
Beverly Hills,4,2.0,30.326666666666668,57,0,1,15.0,4553,1.7,32.6141,-88.5131,1884821,California
Beverly Hills,4,3.0,28.766666666666666,41,0,0,15.0,4535,1.0,36.6582,-122.9445,747329,California
Nashville Hills,4,3.0,25.253333333333334,71,0,0,5.72,1742,7.0,26.7486,-110.7488,200254,Tennessee
Palo Alto,3,2.0,26.44,15,0,0,15.0,1218,2.6,38.3311,-81.4985,1887699,California
Austin Heights,5,2.0,33.333333333333336,61,1,0,15.0,3123,3.3,47.546,-105.1245,1150674,Texas
Seattle Eastside,1,4.0,11.04,58,1,1,12.64,3724,1.2,38.8032,-123.5316,442432,Washington
Miami Beach,3,4.0,21.986666666666668,66,1,0,6.18,2202,3.3,36.3555,-96.7665,216245,Florida
Denver Park,3,2.5,12.566666666666666,40,0,0,15.0,1547,4.3,44.9375,-100.9246,770625,Colorado
Chicago North,4,3.0,29.106666666666666,26,1,1,15.0,1201,4.4,47.1713,-74.024,793487,Illinois
San Diego Coastal,4,3.0,32.52,42,1,0,6.08,2792,2.2,45.7274,-73.1781,212852,California
Chicago North,2,4.0,16.626666666666665,78,1,0,7.93,702,3.3,25.85,-109.666,277653,Illinois
Atlanta Central,2,1.5,18.706666666666667,16,1,0,14.86,3580,4.6,27.2914,-79.8827,519944,Georgia
Palo Alto,3,4.0,20.82,53,1,0,15.0,4202,4.4,39.1556,-96.6896,1396288,California
Chicago North,3,2.5,19.946666666666665,18,1,0,10.58,4230,4.2,30.2141,-95.2908,370394,Illinois
Nashville Hills,1,2.5,15.233333333333333,62,1,0,2.29,1801,5.1,36.9842,-118.7229,80000,Tennessee
Miami Beach,4,2.0,21.813333333333333,34,1,0,8.77,947,3.8,44.2857,-78.991,306811,Florida
Dallas Park Cities,3,2.0,20.74,69,0,0,3.81,2819,6.1,46.5845,-91.6726,133431,Texas
Palo Alto,3,3.0,17.173333333333332,14,0,1,15.0,3831,3.6,32.6729,-72.4641,1309919,California
Beverly Hills,3,2.5,25.14,10,1,0,15.0,4562,5.0,44.5203,-81.9403,1175596,California
Boston Back Bay,3,2.0,23.273333333333333,77,1,0,9.3,1042,5.1,36.592,-99.3358,325590,Massachusetts
Austin Heights,5,2.5,27.7,27,1,0,15.0,589,1.5,40.1477,-77.8498,2171305,Texas
Boston Back Bay,2,1.5,18.19333333333333,7,1,0,9.47,1135,4.7,27.885,-107.4981,331396,Massachusetts
Dallas Park Cities,3,2.0,20.82,67,1,0,5.51,2963,3.0,26.4571,-77.5362,192775,Texas
Atlanta Central,4,2.5,32.1,34,0,0,15.0,1247,2.5,42.9493,-118.628,672266,Georgia
Boston Back Bay,1,2.5,11.646666666666667,74,1,0,10.28,4799,3.4,38.7643,-106.491,359840,Massachusetts
San Diego Coastal,4,1.5,29.386666666666667,36,1,0,6.01,2056,4.2,43.9494,-77.2466,210192,California
Austin Heights,5,1.5,26.233333333333334,61,1,1,15.0,4141,1.7,27.663,-123.6817,1756640,Texas
Dallas Park Cities,4,2.0,30.34,47,1,0,2.29,1963,4.0,28.9532,-77.2277,80000,Texas
Denver Park,5,2.5,33.333333333333336,39,0,0,15.0,1486,3.7,26.4487,-122.7952,1002598,Colorado
Nashville Hills,3,3.0,27.78,39,0,0,6.82,884,5.6,39.9529,-88.7607,238860,Tennessee
Miami Beach,3,3.0,29.84,21,1,0,2.29,1403,3.0,39.1584,-89.9034,80000,Florida
Austin Heights,2,2.5,19.553333333333335,59,1,0,15.0,3878,5.8,34.7877,-121.8356,1102390,Texas
San Diego Coastal,1,2.0,20.6,43,1,1,3.76,3931,4.6,28.1116,-78.8981,131538,California
Austin Heights,3,1.5,30.66,1,0,0,15.0,3504,3.9,25.5485,-120.2744,876384,Texas
Boston Back Bay,3,3.0,16.013333333333332,32,1,0,11.38,858,5.9,30.9563,-78.1746,398437,Massachusetts
Austin Downtown,3,2.0,18.78,33,1,0,2.71,1942,6.9,25.0645,-70.9279,94894,Texas
Austin Downtown,3,1.5,14.02,71,1,1,5.07,3197,3.7,46.8214,-88.0333,177614,Texas
Dallas Park Cities,4,2.0,31.653333333333332,35,1,0,7.32,4716,2.9,28.9146,-73.8352,256237,Texas
Seattle Eastside,2,2.5,9.953333333333333,46,1,0,13.61,1553,4.6,31.1063,-90.6074,476217,Washington
Boston Back Bay,3,2.0,12.506666666666666,7,1,1,12.92,1339,1.9,43.3672,-71.0425,452291,Massachusetts
Phoenix Valley,2,1.0,12.146666666666667,32,1,1,13.02,4276,2.0,47.8839,-81.1737,455633,Arizona
Dallas Park Cities,4,2.5,16.726666666666667,23,0,0,6.75,2606,6.0,39.2726,-87.6397,236247,Texas
Seattle Eastside,3,1.0,23.446666666666665,40,0,0,5.25,2207,4.9,30.8264,-70.61,183691,Washington
Portland Pearl,4,2.0,20.213333333333335,72,1,0,9.18,2228,2.7,35.417,-98.3879,321319,Oregon
Atlanta Central,2,3.0,8.98,75,1,1,14.26,2367,8.0,26.372,-98.3984,498981,Georgia
Portland Pearl,3,4.0,21.773333333333333,23,0,0,5.73,2681,1.9,27.5073,-78.1598,200435,Oregon
Denver Park,5,2.0,30.086666666666666,50,1,0,15.0,4074,4.9,41.3206,-87.9141,923047,Colorado
Portland Pearl,2,1.0,8.026666666666667,77,1,0,2.29,3600,2.8,44.0782,-117.0683,80000,Oregon
Beverly Hills,3,2.0,18.19333333333333,19,1,0,15.0,896,6.7,31.2132,-108.0615,1558813,California
Palo Alto,1,2.0,13.6,36,1,0,15.0,1096,3.2,41.983,-92.8412,814948,California
Atlanta Central,2,3.0,16.093333333333334,41,1,0,13.91,3204,3.6,39.7285,-124.1196,486934,Georgia
Seattle Eastside,3,2.5,20.24,1,1,0,9.93,4273,1.3,36.7224,-96.9283,347429,Washington
San Diego Coastal,2,2.0,24.286666666666665,38,1,1,9.16,4831,7.1,31.653,-112.1334,320540,California
Atlanta Central,3,3.0,33.333333333333336,10,1,0,15.0,4525,3.1,47.6601,-111.9762,884894,Georgia
Beverly Hills,5,2.0,28.326666666666668,25,1,0,15.0,3426,4.7,30.7032,-75.7564,1426666,California
Phoenix Valley,3,2.0,14.946666666666667,10,1,0,15.0,1569,4.0,29.7995,-109.4797,837908,Arizona
Chicago North,2,3.0,16.746666666666666,59,1,0,5.63,868,3.2,27.5287,-75.5967,197214,Illinois
Boston Back Bay,4,2.0,27.033333333333335,67,1,0,11.51,3811,1.0,40.1568,-95.6454,402929,Massachusetts
Miami Beach,3,2.0,21.713333333333335,22,1,0,11.71,4588,3.7,45.7277,-73.9674,409698,Florida
Denver Park,5,3.0,33.25333333333333,4,1,0,15.0,2322,3.6,28.0857,-84.8927,1200485,Colorado
Miami Beach,3,2.0,33.333333333333336,40,1,0,10.87,1080,4.5,27.4016,-102.2288,380327,Florida
Miami Beach,4,2.0,16.86,10,1,1,10.29,3792,7.2,45.8018,-123.0647,360257,Florida
Portland Pearl,5,1.0,27.293333333333333,36,1,1,7.56,2159,5.0,40.1927,-75.9595,264538,Oregon
Seattle Eastside,2,2.0,26.213333333333335,44,1,0,7.99,3372,5.3,47.2875,-86.0963,279614,Washington
Nashville Hills,4,2.0,23.213333333333335,38,0,0,4.03,1317,3.5,41.3367,-117.5882,141000,Tennessee
Denver Park,4,2.0,30.206666666666667,42,1,1,15.0,2104,2.0,42.7492,-73.5666,981013,Colorado
San Diego Coastal,4,2.0,29.36,46,1,1,8.33,3748,3.6,35.6196,-98.126,291610,California
Beverly Hills,2,2.0,24.593333333333334,14,1,0,15.0,4356,2.9,30.4812,-123.3749,1067158,California
Palo Alto,3,2.5,32.2,55,1,0,15.0,1692,3.9,38.0902,-108.7268,1116108,California
Nashville Hills,2,3.0,19.773333333333333,54,1,1,2.29,4097,3.3,33.2389,-77.7108,80000,Tennessee
Seattle Eastside,5,2.5,20.686666666666667,12,1,1,15.0,1674,1.5,35.8037,-101.9487,563539,Washington
Miami Beach,2,2.5,14.26,35,1,0,7.13,3811,5.9,36.8607,-80.5719,249676,Florida
Miami Beach,2,3.0,29.653333333333332,24,1,0,7.7,2361,3.8,25.6111,-102.8476,269583,Florida
San Diego Coastal,5,1.5,22.453333333333333,32,1,1,9.28,3657,3.5,38.9964,-117.6328,324898,California
Denver Park,3,2.0,24.64666666666667,62,0,0,13.26,1787,2.3,33.2463,-114.2959,464007,Colorado
Austin Heights,4,1.0,12.586666666666666,48,0,0,15.0,871,3.3,43.6784,-76.5336,743012,Texas
Beverly Hills,3,2.0,14.793333333333333,73,1,0,15.0,4030,2.7,26.2949,-115.0319,958707,California
Nashville Hills,4,4.0,30.726666666666667,46,1,0,3.2,533,2.2,37.7924,-73.5505,111951,Tennessee
Denver Park,2,2.0,18.186666666666667,4,1,0,15.0,2870,4.2,33.2804,-109.1302,777970,Colorado
Boston Back Bay,3,3.0,19.986666666666668,57,1,0,9.96,762,3.3,27.1458,-71.56,348632,Massachusetts
Chicago North,3,1.5,17.653333333333332,6,1,0,12.04,3001,5.1,34.515,-119.6741,421374,Illinois
Austin Heights,3,2.0,11.346666666666666,28,0,0,15.0,990,3.5,34.4132,-94.8384,1724332,Texas
Chicago North,3,2.0,25.69333333333333,75,1,0,12.36,1227,4.2,42.3261,-123.043,432717,Illinois
Palo Alto,2,2.0,16.486666666666668,80,0,0,15.0,4932,4.1,28.4965,-110.8874,839371,California
Austin Heights,4,2.0,17.88,12,1,1,15.0,4610,4.6,44.0988,-77.9554,2298647,Texas
Austin Heights,2,2.5,18.16,79,1,1,15.0,2508,2.7,26.1018,-114.7146,1342238,Texas
Nashville Hills,3,2.0,25.093333333333334,79,1,0,2.63,2069,5.3,36.8613,-75.9661,92045,Tennessee
Boston Back Bay,3,3.0,20.926666666666666,71,1,0,7.94,3629,2.2,39.9271,-92.5606,278021,Massachusetts
Dallas Park Cities,3,3.0,22.613333333333333,67,1,1,2.29,2198,4.1,25.3299,-85.0381,80000,Texas
Chicago North,4,2.0,26.2,7,1,0,15.0,1181,2.2,26.59,-105.2322,669624,Illinois
Denver Park,3,4.0,18.226666666666667,10,0,0,15.0,1590,3.8,31.2906,-70.8306,532456,Colorado
Miami Beach,5,1.0,30.286666666666665,50,1,0,10.41,3277,5.3,33.7734,-79.5383,364275,Florida
Dallas Park Cities,4,2.0,29.92,9,1,0,5.31,4820,4.8,32.9697,-74.8541,186019,Texas
Seattle Eastside,4,2.0,31.513333333333332,21,1,0,15.0,3435,5.6,47.3402,-116.9792,669519,Washington
Beverly Hills,4,2.5,30.213333333333335,79,1,0,15.0,3231,3.5,28.8397,-110.3256,785843,California
Phoenix Valley,2,2.0,14.393333333333333,73,1,0,15.0,4031,5.4,45.4869,-78.7454,540869,Arizona
Dallas Park Cities,6,2.5,33.333333333333336,21,1,0,3.72,774,3.0,46.7253,-88.1767,130164,Texas
Seattle Eastside,4,3.0,28.48,44,1,0,13.37,3303,3.3,29.0386,-103.8334,467841,Washington
Austin Downtown,4,2.0,22.213333333333335,44,0,0,5.16,1366,4.2,42.4475,-99.4597,180680,Texas
Seattle Eastside,2,3.0,15.52,22,1,0,7.97,2393,5.3,47.9584,-100.8804,279033,Washington
Beverly Hills,2,2.5,21.62,19,1,0,15.0,2662,3.2,30.7006,-94.3182,1410804,California
Dallas Park Cities,4,2.0,33.333333333333336,35,1,0,8.13,3783,5.0,36.5629,-98.1032,284495,Texas
Portland Pearl,3,2.0,12.333333333333334,49,1,0,6.06,1345,4.3,42.4532,-99.9903,212227,Oregon
San Diego Coastal,4,2.0,33.333333333333336,65,1,1,3.0,4794,4.5,41.8999,-106.9773,104844,California
Austin Downtown,3,2.0,28.206666666666667,68,1,0,2.48,3222,2.7,44.1628,-100.3124,86820,Texas
Austin Heights,3,3.0,23.06,2,1,0,15.0,2067,3.4,33.0095,-115.239,2122603,Texas
Dallas Park Cities,2,2.0,16.713333333333335,53,1,0,5.07,1885,3.9,27.7752,-114.5023,177510,Texas
Denver Park,2,1.5,20.08,50,1,0,15.0,958,4.5,40.5577,-87.1441,635659,Colorado
Austin Downtown,2,3.0,14.58,4,1,1,7.63,2073,2.8,32.8099,-71.9486,267101,Texas
Austin Heights,4,2.5,25.046666666666667,67,1,0,15.0,1026,2.1,39.8595,-113.3185,730234,Texas
Boston Back Bay,4,3.0,18.126666666666665,48,1,0,14.45,4039,1.0,35.8886,-74.7882,505596,Massachusetts
Portland Pearl,5,2.0,20.706666666666667,58,0,0,4.57,4072,5.1,35.548,-90.5936,160000,Oregon
Palo Alto,4,2.5,33.333333333333336,53,1,0,15.0,2859,5.4,45.2748,-72.5947,1875639,California
Palo Alto,4,2.0,26.333333333333332,27,1,0,15.0,4840,1.0,39.7306,-103.2611,2121711,California
Nashville Hills,3,2.5,23.08,17,1,0,3.97,1008,4.1,39.3636,-87.0329,139026,Tennessee
Beverly Hills,4,2.0,25.833333333333332,31,1,1,15.0,4453,3.4,47.3296,-95.0878,1945637,California
Miami Beach,5,1.5,25.58,61,1,0,9.4,2173,5.8,31.2041,-71.2378,328831,Florida
Austin Downtown,4,4.0,24.36,51,1,0,5.01,3911,3.7,40.8358,-121.6728,175398,Texas
Miami Beach,2,2.5,18.48,51,1,0,9.08,4533,4.8,33.177,-121.7688,317847,Florida
Seattle Eastside,4,2.5,24.946666666666665,11,1,0,11.78,1074,3.4,38.7752,-77.4722,412437,Washington
Chicago North,2,2.0,13.986666666666666,1,1,0,13.25,4307,3.0,43.7935,-122.0577,463597,Illinois
Miami Beach,2,2.5,20.553333333333335,54,1,0,8.11,4964,5.2,46.2241,-75.0947,283782,Florida
Boston Back Bay,4,1.5,27.0,77,1,1,9.38,3919,5.6,34.8233,-119.829,328345,Massachusetts
Seattle Eastside,4,2.0,28.093333333333334,29,1,0,11.69,1157,2.1,44.1381,-118.8164,409214,Washington
Austin Heights,2,1.5,21.76,36,1,0,15.0,4295,5.7,32.7065,-106.808,1519479,Texas
Miami Beach,2,1.5,17.086666666666666,77,0,0,5.67,1750,2.5,40.2036,-85.0274,198509,Florida
Portland Pearl,5,1.0,29.093333333333334,19,1,0,5.33,911,1.0,45.1856,-93.2665,186702,Oregon
San Diego Coastal,2,3.0,25.9,42,1,0,4.35,3396,4.0,40.7647,-75.0074,152318,California
Palo Alto,1,2.0,8.96,7,1,1,15.0,1049,4.8,41.2319,-90.3699,1800004,California
San Diego Coastal,4,3.0,16.006666666666668,22,1,0,8.22,3059,1.7,44.2654,-92.2365,287601,California
San Diego Coastal,4,3.0,28.96,30,1,0,8.59,583,1.0,30.8063,-93.6296,300509,California
Austin Heights,3,1.5,18.64,55,1,0,15.0,3832,3.3,42.1786,-102.6669,1069513,Texas
Nashville Hills,3,2.5,16.253333333333334,25,1,0,3.81,1062,3.1,39.6658,-89.845,133335,Tennessee
Seattle Eastside,3,2.0,26.72,37,1,0,14.64,3517,6.1,37.5554,-71.4822,512286,Washington
Seattle Eastside,3,3.0,21.226666666666667,24,1,0,15.0,4205,4.0,47.4271,-71.532,550945,Washington
San Diego Coastal,4,2.0,19.26,12,1,0,12.84,937,5.1,34.4878,-118.9017,449485,California
Seattle Eastside,4,2.0,33.333333333333336,64,1,0,11.37,670,4.3,30.4016,-99.9435,397875,Washington
Boston Back Bay,3,2.0,13.406666666666666,54,1,1,4.11,4450,6.4,44.3031,-92.4216,144010,Massachusetts
Phoenix Valley,3,3.0,21.533333333333335,52,1,1,15.0,2593,2.7,29.2578,-85.6241,877626,Arizona
Dallas Park Cities,3,2.0,11.92,47,0,0,3.99,2775,3.9,42.1413,-108.4715,139636,Texas
Austin Downtown,2,3.0,19.44,11,1,1,5.04,1612,1.6,46.3491,-70.9386,176247,Texas
Palo Alto,3,1.5,18.58,42,1,0,15.0,2639,5.2,43.8964,-102.1608,1698411,California
San Diego Coastal,1,2.5,18.366666666666667,57,1,1,4.83,4246,5.7,39.5625,-109.3049,169137,California
Beverly Hills,4,2.0,25.906666666666666,40,1,0,15.0,4297,5.3,46.2325,-82.0961,1495671,California
Atlanta Central,3,1.5,29.2,58,1,0,13.93,4112,3.8,36.2449,-92.6572,487451,Georgia
Austin Downtown,4,1.5,23.706666666666667,27,0,0,5.65,1803,1.8,26.7405,-75.2503,197766,Texas
Austin Heights,3,2.0,13.44,42,0,0,15.0,3946,3.9,41.9034,-119.1498,1517219,Texas
Atlanta Central,4,3.0,27.266666666666666,31,1,1,15.0,2524,3.0,41.4874,-121.9932,964263,Georgia
Denver Park,5,2.5,28.64666666666667,80,1,0,15.0,2202,5.4,44.9037,-73.127,759342,Colorado
San Diego Coastal,3,2.0,12.293333333333333,15,0,1,5.82,1967,3.4,34.3403,-100.4705,203635,California
Chicago North,2,2.0,12.366666666666667,23,1,0,10.67,4665,3.3,28.3359,-113.1114,373484,Illinois
Boston Back Bay,4,1.5,22.066666666666666,55,1,0,12.23,1279,7.3,27.3614,-84.13,427935,Massachusetts
Austin Downtown,1,2.5,22.293333333333333,5,1,0,4.65,4531,5.2,32.9441,-70.1405,162827,Texas
Seattle Eastside,3,3.0,25.766666666666666,42,1,0,10.89,4604,5.6,43.2382,-70.0691,381081,Washington
Portland Pearl,2,3.0,16.14,3,1,0,6.5,3428,3.2,36.9915,-72.0254,227368,Oregon
Palo Alto,5,3.0,32.50666666666667,43,1,0,15.0,619,2.3,28.92,-116.3872,2127422,California
Denver Park,1,2.0,4.0,26,1,1,14.03,3256,5.6,30.5618,-78.232,491089,Colorado
Austin Downtown,3,2.0,18.986666666666668,16,1,0,2.29,1019,6.2,33.0135,-118.1684,80000,Texas
Nashville Hills,3,3.0,24.133333333333333,40,1,0,3.26,2016,2.1,36.0466,-105.3748,114105,Tennessee
Miami Beach,4,1.5,26.88,27,1,0,7.6,838,3.2,44.3072,-115.192,265840,Florida
Atlanta Central,3,1.0,19.12,7,0,0,15.0,3811,2.6,47.8236,-105.4189,667285,Georgia
Austin Heights,5,2.0,29.793333333333333,43,1,1,15.0,2677,4.7,38.7829,-111.3624,948048,Texas
Nashville Hills,4,3.0,27.8,46,1,0,4.22,4723,5.6,33.9512,-75.6758,147626,Tennessee
Portland Pearl,3,2.5,21.946666666666665,53,0,0,5.17,3576,3.4,29.2177,-70.6743,181008,Oregon
Denver Park,3,4.0,26.586666666666666,73,1,0,14.23,1922,3.4,36.7535,-115.4413,497883,Colorado
Boston Back Bay,4,2.0,27.69333333333333,57,1,0,7.76,3987,1.1,39.1018,-117.8683,271460,Massachusetts
Miami Beach,4,2.0,28.72,64,1,0,5.18,1786,2.6,32.5196,-115.9595,181374,Florida
Seattle Eastside,3,2.0,31.133333333333333,52,1,0,13.36,1710,6.3,32.4502,-93.8871,467618,Washington
Dallas Park Cities,3,3.0,26.413333333333334,54,1,1,4.5,1686,4.7,44.0555,-76.4856,157660,Texas
Palo Alto,1,2.0,23.28,64,0,0,15.0,3698,5.4,40.1792,-83.9975,781913,California
Denver Park,2,3.0,14.413333333333334,53,1,0,15.0,4924,3.5,35.3561,-101.7869,679397,Colorado
Palo Alto,2,2.0,9.506666666666666,41,0,0,15.0,4341,3.6,37.8275,-72.252,631219,California
San Diego Coastal,1,3.0,13.246666666666666,59,1,0,2.94,2931,4.0,36.6092,-95.3802,102742,California
Miami Beach,2,3.0,16.793333333333333,78,1,1,2.29,547,4.5,29.0106,-81.834,80000,Florida
Austin Downtown,5,2.0,33.333333333333336,40,0,1,4.95,4854,6.1,45.0178,-97.5004,173296,Texas
Boston Back Bay,4,2.5,19.966666666666665,19,1,0,15.0,2225,3.0,27.093,-88.3568,634410,Massachusetts
Austin Heights,4,2.0,25.573333333333334,33,1,0,15.0,3278,3.8,29.8996,-104.2987,1137459,Texas
Chicago North,4,3.0,28.16,2,1,0,13.13,2405,2.8,37.9195,-122.1097,459444,Illinois
Palo Alto,4,3.0,26.533333333333335,25,0,0,15.0,1820,1.0,35.6061,-91.3061,904314,California
San Diego Coastal,2,2.5,17.08,71,1,0,3.98,1864,5.4,38.693,-109.113,139331,California
San Diego Coastal,4,2.0,27.906666666666666,8,1,0,10.14,3138,6.6,46.1531,-94.715,354942,California
Nashville Hills,3,4.0,27.753333333333334,72,1,0,2.53,2432,5.1,31.5779,-89.1723,88584,Tennessee
Atlanta Central,3,3.0,30.186666666666667,45,1,0,13.55,1199,4.3,28.4664,-100.1558,474306,Georgia
Phoenix Valley,5,2.5,30.173333333333332,26,0,0,15.0,2200,6.8,27.7896,-116.3613,795213,Arizona
Palo Alto,5,4.0,25.64666666666667,38,1,1,15.0,2516,4.7,26.3584,-80.7151,1542898,California
Chicago North,3,2.0,30.18,71,1,0,8.13,3315,5.2,43.1874,-115.515,284547,Illinois
Seattle Eastside,4,2.0,20.246666666666666,10,1,0,13.99,2492,4.2,35.5218,-117.8872,489499,Washington
Portland Pearl,2,2.0,27.546666666666667,46,1,0,4.79,1377,4.4,30.8834,-107.5454,167676,Oregon
Portland Pearl,1,1.0,21.166666666666668,22,0,0,11.74,3094,3.8,40.5037,-121.7988,410874,Oregon
Austin Heights,1,2.0,21.94,44,1,1,15.0,4265,5.2,42.8793,-105.5727,1475381,Texas
Phoenix Valley,2,2.5,21.653333333333332,63,1,0,14.85,2242,2.4,46.554,-83.3327,519841,Arizona
Seattle Eastside,4,1.5,14.733333333333333,74,1,0,9.54,3353,4.6,34.1871,-81.5334,333797,Washington
Atlanta Central,3,2.0,16.453333333333333,21,1,1,14.95,2548,2.7,40.8567,-99.8803,523263,Georgia
Beverly Hills,1,2.5,15.633333333333333,54,0,0,15.0,1838,4.8,31.2245,-114.9001,587925,California
Nashville Hills,6,3.0,30.393333333333334,35,1,0,6.89,4442,7.6,44.9061,-71.4441,241031,Tennessee
San Diego Coastal,3,4.0,20.313333333333333,41,0,0,7.54,4836,5.0,45.9,-79.6899,263898,California
Seattle Eastside,3,2.0,25.266666666666666,13,1,0,15.0,1311,5.8,39.4958,-124.7117,594558,Washington
Phoenix Valley,3,3.0,21.093333333333334,69,1,0,15.0,3301,5.4,40.1558,-91.6143,602559,Arizona
Nashville Hills,3,1.5,15.493333333333334,14,1,0,5.79,4651,1.0,40.1712,-73.0111,202639,Tennessee
Beverly Hills,3,1.5,26.72,4,1,0,15.0,2918,3.8,38.606,-73.8933,2105299,California
Chicago North,4,2.5,28.74,61,0,0,13.11,2923,4.7,35.092,-103.0313,458778,Illinois
Nashville Hills,5,2.0,28.666666666666668,33,1,1,5.5,4818,1.0,42.0274,-91.3755,192500,Tennessee
Austin Downtown,3,3.0,25.793333333333333,6,1,0,6.86,3329,3.6,47.4623,-91.1018,240116,Texas
Denver Park,3,2.0,22.506666666666668,55,1,0,15.0,4320,3.9,42.1535,-84.8501,565312,Colorado
Miami Beach,1,2.0,21.1,23,0,0,6.73,969,2.2,32.12,-73.2176,235499,Florida
Austin Heights,5,2.0,30.8,79,1,0,15.0,3153,2.5,36.51,-99.3449,1397324,Texas
Palo Alto,3,1.5,29.06,79,1,0,15.0,1153,6.0,38.7324,-121.6052,860757,California
Atlanta Central,3,2.0,12.006666666666666,45,1,0,13.3,1417,1.0,26.8909,-85.2913,465534,Georgia
Dallas Park Cities,6,1.5,33.333333333333336,39,1,0,5.95,3796,4.4,36.3158,-72.9628,208223,Texas
San Diego Coastal,4,2.0,23.873333333333335,36,1,0,6.48,4414,5.7,27.3565,-77.1179,226672,California
Seattle Eastside,2,3.0,13.413333333333334,49,1,0,10.76,4552,4.0,36.7419,-123.6525,376510,Washington
Phoenix Valley,3,1.5,28.173333333333332,73,1,0,15.0,3942,6.1,27.0006,-76.4554,577726,Arizona
Austin Heights,3,2.5,26.74,52,1,0,15.0,2834,3.4,33.3115,-116.8992,1335594,Texas
Phoenix Valley,6,2.5,23.293333333333333,8,1,0,15.0,2453,2.6,46.9532,-71.1646,956877,Arizona
Austin Heights,3,2.0,25.813333333333333,16,1,0,15.0,1253,4.0,25.1717,-84.2289,1304948,Texas
Austin Heights,3,2.0,25.166666666666668,51,1,0,15.0,4037,3.4,31.3082,-118.0616,1052738,Texas
San Diego Coastal,4,2.5,22.14,30,1,0,7.74,4086,3.1,33.55,-119.4577,270774,California
Palo Alto,3,3.0,17.54,39,1,0,15.0,1073,3.7,38.5705,-109.7166,1003531,California
Beverly Hills,2,1.5,9.513333333333334,33,1,0,15.0,4628,2.8,47.2052,-112.38,811137,California
Boston Back Bay,5,3.0,28.19333333333333,48,1,0,15.0,1979,2.7,39.7142,-124.7785,592871,Massachusetts
Phoenix Valley,1,1.0,13.053333333333333,19,1,0,15.0,3515,2.3,45.557,-76.0309,709471,Arizona
Chicago North,5,2.0,33.333333333333336,6,1,0,15.0,1074,4.6,28.7398,-118.044,710491,Illinois
Austin Heights,4,2.0,27.433333333333334,19,1,0,15.0,1322,2.5,31.6378,-70.5848,2334623,Texas
Denver Park,2,1.5,12.346666666666666,54,1,0,15.0,3224,2.1,45.4024,-110.4843,556078,Colorado
Chicago North,4,1.5,27.273333333333333,49,1,0,10.93,2356,2.4,25.1191,-93.4051,382410,Illinois
San Diego Coastal,4,1.0,24.64,65,1,0,7.47,621,4.3,35.4369,-86.5889,261288,California
Chicago North,4,1.0,21.013333333333332,9,1,0,15.0,4729,5.0,35.4164,-108.435,555079,Illinois
Boston Back Bay,4,2.5,17.52,12,1,0,10.3,4492,5.1,46.7639,-99.9217,360602,Massachusetts
Seattle Eastside,1,1.5,17.326666666666668,11,1,0,14.58,1362,4.3,35.3321,-82.4887,510430,Washington
Phoenix Valley,2,3.0,20.38,46,1,0,12.37,3424,4.8,45.8456,-121.4459,432783,Arizona
Phoenix Valley,4,3.0,28.966666666666665,46,1,0,15.0,1268,3.9,38.4624,-105.1066,759236,Arizona
Chicago North,2,2.0,14.113333333333333,13,1,1,15.0,3728,4.7,31.8994,-81.5508,528501,Illinois
